client_id,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
client-1,49,Private,185385,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K
client-1,36,Private,207789,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,52,United-States,<=50K
client-1,27,Private,106935,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K
client-1,26,Private,58098,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,1974,40,United-States,<=50K
client-1,36,Local-gov,305714,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,70,United-States,<=50K
client-1,32,Private,373263,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
client-1,22,Private,110371,HS-grad,9,Married-civ-spouse,Other-service,Own-child,White,Male,0,0,50,United-States,<=50K
client-1,28,Private,215014,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
client-1,52,Private,208630,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,1741,38,United-States,<=50K
client-1,21,State-gov,299153,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,United-States,<=50K
client-1,19,Local-gov,176831,Some-college,10,Never-married,Other-service,Own-child,Black,Female,0,0,35,United-States,<=50K
client-1,27,Private,192283,Assoc-voc,11,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,38,United-States,<=50K
client-1,19,Private,262601,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,14,United-States,<=50K
client-1,48,Self-emp-not-inc,324173,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50K
client-1,20,Private,166527,Some-college,10,Never-married,Adm-clerical,Own-child,Other,Female,0,0,20,United-States,<=50K
client-1,41,Self-emp-not-inc,227065,Some-college,10,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
client-1,29,Private,37933,12th,8,Married-spouse-absent,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K
client-1,18,Private,260801,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,<=50K
client-1,66,Private,33619,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,4,United-States,<=50K
client-1,19,Private,141868,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
client-1,23,Private,133061,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,80,United-States,<=50K
client-1,33,Local-gov,96480,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,Germany,<=50K
client-1,40,Private,201734,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,48,United-States,<=50K
client-1,31,Private,509364,5th-6th,3,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,45,Mexico,<=50K
client-1,22,Private,210165,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
client-1,32,Private,206051,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,35,United-States,<=50K
client-1,20,Private,266467,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,25,United-States,<=50K
client-1,18,Private,170183,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
client-1,54,Private,175912,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
client-1,55,Private,129173,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,United-States,<=50K
client-1,55,Private,256526,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,White,Male,4865,0,45,United-States,<=50K
client-1,19,Private,123718,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
client-1,59,Federal-gov,243612,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
client-1,21,Private,196508,Some-college,10,Never-married,Sales,Own-child,Black,Female,0,0,40,United-States,<=50K
client-1,27,Private,41099,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
client-1,57,Local-gov,132717,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K
client-1,48,Private,330470,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,30,United-States,<=50K
client-1,34,,93834,HS-grad,9,Separated,,Own-child,White,Female,0,0,8,United-States,<=50K
client-1,53,Private,188644,Preschool,1,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Mexico,<=50K
client-1,23,Private,325596,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
client-1,28,Private,91299,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,45,United-States,<=50K
client-1,26,Private,130620,Assoc-acdm,12,Married-spouse-absent,Craft-repair,Other-relative,Asian-Pac-Islander,Female,0,0,40,,<=50K
client-1,46,Federal-gov,227310,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
client-1,34,Private,209317,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Puerto-Rico,<=50K
client-1,24,,196388,Assoc-acdm,12,Never-married,,Not-in-family,White,Male,0,0,12,United-States,<=50K
client-1,20,Private,38620,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K
client-1,71,Local-gov,229110,HS-grad,9,Widowed,Exec-managerial,Other-relative,White,Female,0,0,33,United-States,<=50K
client-1,33,Private,214129,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
client-1,33,Private,182246,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
client-1,33,Private,193285,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,United-States,>50K
client-1,59,Private,69884,Prof-school,15,Married-spouse-absent,Prof-specialty,Unmarried,White,Male,0,0,50,United-States,<=50K
client-1,50,Private,169925,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,15,United-States,<=50K
client-1,49,Private,268234,10th,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
client-1,60,Self-emp-not-inc,170114,9th,5,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1672,84,United-States,<=50K
client-1,28,Private,264498,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
client-1,36,Federal-gov,239074,Assoc-acdm,12,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
client-1,45,Private,229516,HS-grad,9,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,72,Mexico,<=50K
client-1,30,Private,337908,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,20,United-States,<=50K
client-1,56,Private,170148,HS-grad,9,Divorced,Craft-repair,Unmarried,Black,Male,0,0,40,United-States,<=50K
client-1,42,Private,341204,HS-grad,9,Divorced,Craft-repair,Other-relative,White,Female,0,0,40,United-States,<=50K
client-1,30,Private,113129,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,24,United-States,<=50K
client-1,28,Private,269246,11th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
client-1,38,Private,86551,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,48,United-States,>50K
client-1,58,Private,136951,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
client-1,29,Private,331875,12th,8,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,Dominican-Republic,<=50K
client-1,32,Private,143604,10th,6,Married-spouse-absent,Other-service,Not-in-family,Black,Female,0,0,37,United-States,<=50K
client-1,55,Local-gov,177163,Masters,14,Widowed,Prof-specialty,Unmarried,White,Female,914,0,50,United-States,<=50K
client-1,78,,74795,Assoc-acdm,12,Widowed,,Not-in-family,White,Female,0,0,4,United-States,<=50K
client-1,35,Self-emp-not-inc,37778,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,3103,0,55,United-States,<=50K
client-1,51,Local-gov,203334,Doctorate,16,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,>50K
client-1,33,Private,221966,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,2202,0,50,United-States,<=50K
client-1,76,Self-emp-not-inc,225964,Some-college,10,Widowed,Sales,Not-in-family,White,Male,0,0,8,United-States,<=50K
client-1,36,Private,112264,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
client-1,36,State-gov,76767,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,39,United-States,<=50K
client-1,33,Private,155343,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,<=50K
client-1,24,Private,509629,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,<=50K
client-1,37,Private,99357,Assoc-acdm,12,Never-married,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K
client-1,28,Private,221215,10th,6,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,Mexico,<=50K
client-1,27,Private,333296,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,30,,<=50K
client-1,20,Private,122346,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
client-1,19,Private,97261,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
client-1,30,Private,225231,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,8614,0,50,United-States,>50K
client-1,51,Self-emp-not-inc,32372,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1672,70,United-States,<=50K
client-1,30,Private,272669,Some-college,10,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
client-1,25,Private,66935,Bachelors,13,Never-married,Other-service,Other-relative,White,Male,0,0,40,United-States,<=50K
client-1,22,Private,117210,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,25,Greece,<=50K
client-1,28,Private,108569,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,43,United-States,<=50K
client-1,52,Private,236497,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,>50K
client-1,44,Private,222703,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0,0,40,Nicaragua,<=50K
client-1,25,State-gov,180884,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,<=50K
client-1,22,Self-emp-inc,153516,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,35,United-States,<=50K
client-1,43,Private,156745,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K
client-1,30,Private,633742,Some-college,10,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,45,United-States,<=50K
client-1,26,Private,212793,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
client-1,24,Local-gov,203924,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,45,United-States,<=50K
client-1,17,Private,294485,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,<=50K
client-1,70,Self-emp-not-inc,150886,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,25,United-States,<=50K
client-1,35,Private,206253,9th,5,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
client-1,24,Private,154571,Assoc-voc,11,Never-married,Sales,Unmarried,Asian-Pac-Islander,Male,0,0,50,South,<=50K
client-1,41,Private,173370,Bachelors,13,Separated,Sales,Unmarried,White,Female,0,0,30,United-States,<=50K
client-1,55,Private,118993,Some-college,10,Separated,Exec-managerial,Unmarried,White,Female,0,0,10,United-States,<=50K
client-1,34,Private,131552,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
client-1,47,State-gov,108890,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,1831,0,38,United-States,<=50K
client-1,56,Private,247119,7th-8th,4,Widowed,Machine-op-inspct,Unmarried,Other,Female,0,0,40,Dominican-Republic,<=50K
client-1,36,Private,218490,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K
client-1,24,Private,404416,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
client-1,22,Private,51136,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,60,United-States,<=50K
client-1,25,Private,171114,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,48,United-States,<=50K
client-1,79,Private,124744,Some-college,10,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0,0,20,United-States,<=50K
client-1,42,Private,185267,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,32,United-States,<=50K
client-1,24,Private,220993,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
client-1,72,,28929,11th,7,Widowed,,Not-in-family,White,Female,0,0,24,United-States,<=50K
client-1,20,Private,138107,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,35,United-States,<=50K
client-1,52,Private,203392,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,5013,0,40,United-States,<=50K
client-1,39,Self-emp-not-inc,160120,Doctorate,16,Divorced,Adm-clerical,Other-relative,Other,Male,0,0,40,,<=50K
client-1,23,Private,193586,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,3908,0,40,United-States,<=50K
client-1,20,Private,309580,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
client-1,38,Private,226106,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
client-1,57,Self-emp-not-inc,25124,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,60,United-States,<=50K
client-1,23,Self-emp-inc,284651,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,0,43,United-States,<=50K
client-1,51,Self-emp-not-inc,268639,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,2057,60,Canada,<=50K
client-1,33,Private,184016,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
client-1,37,Private,112497,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
client-1,52,Private,208302,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,36,United-States,<=50K
client-1,49,Self-emp-inc,38819,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
client-1,48,Federal-gov,328606,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
client-1,21,Private,331611,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,United-States,<=50K
client-1,63,,170529,Bachelors,13,Married-civ-spouse,,Wife,Black,Female,0,0,45,United-States,<=50K
client-1,36,,139770,Some-college,10,Divorced,,Own-child,White,Female,0,0,32,United-States,<=50K
client-1,62,Private,132917,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,20,United-States,<=50K
client-1,27,Private,109881,Bachelors,13,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
client-1,43,Private,174524,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
client-1,67,Self-emp-inc,81413,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
client-1,48,Private,69586,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States,<=50K
client-1,41,Private,210844,Some-college,10,Married-spouse-absent,Sales,Unmarried,Black,Female,0,0,40,United-States,<=50K
client-1,22,Private,213902,5th-6th,3,Never-married,Priv-house-serv,Other-relative,White,Female,0,0,40,El-Salvador,<=50K
client-1,32,Self-emp-not-inc,134727,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
client-1,65,,117963,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,45,United-States,<=50K
client-1,57,Self-emp-not-inc,286836,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,8,United-States,<=50K
client-1,18,Private,170544,11th,7,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,<=50K
client-1,39,Private,340091,Some-college,10,Separated,Other-service,Unmarried,White,Female,0,0,75,United-States,<=50K
client-1,66,,107744,Some-college,10,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,<=50K
client-1,41,,277390,Bachelors,13,Married-civ-spouse,,Wife,White,Female,0,0,30,United-States,>50K
client-1,37,State-gov,186934,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
client-1,17,,275778,9th,5,Never-married,,Own-child,White,Female,0,0,25,Mexico,<=50K
client-1,33,Private,178587,Some-college,10,Separated,Prof-specialty,Unmarried,White,Female,0,0,37,United-States,<=50K
client-1,43,Local-gov,216116,Masters,14,Separated,Prof-specialty,Unmarried,Black,Female,0,0,37,United-States,<=50K
client-1,59,Self-emp-inc,255822,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,<=50K
client-1,32,Private,234755,HS-grad,9,Separated,Craft-repair,Unmarried,Black,Male,0,0,40,United-States,<=50K
client-1,69,Private,108196,9th,5,Never-married,Craft-repair,Other-relative,White,Male,2993,0,40,United-States,<=50K
client-1,39,Self-emp-not-inc,68781,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
client-1,20,Private,62865,HS-grad,9,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,45,United-States,<=50K
client-1,48,Private,115784,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,<=50K
client-1,29,Private,203697,Bachelors,13,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,0,75,United-States,<=50K
client-1,20,,163911,Some-college,10,Never-married,,Own-child,White,Female,0,0,40,United-States,<=50K
client-1,43,Self-emp-inc,260960,Bachelors,13,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,35,United-States,<=50K
client-1,23,Private,39182,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
client-1,32,Private,53373,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,36,United-States,<=50K
client-1,43,Self-emp-inc,150533,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,0,0,50,United-States,>50K
client-1,27,Self-emp-not-inc,229125,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
client-1,70,Self-emp-not-inc,347910,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States,<=50K
client-1,18,Private,130389,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,20,Scotland,<=50K
client-1,27,,224421,Some-college,10,Divorced,,Own-child,White,Male,0,0,40,United-States,<=50K
client-1,50,Federal-gov,184007,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
client-1,19,Private,318002,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
client-1,67,Self-emp-not-inc,45814,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
client-1,43,Local-gov,233865,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
client-1,22,Private,509048,HS-grad,9,Never-married,Sales,Other-relative,Black,Female,0,0,37,United-States,<=50K
client-1,47,Private,82797,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
client-1,26,Private,306225,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Poland,<=50K
client-1,40,Federal-gov,26358,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
client-1,21,Private,121023,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,9,United-States,<=50K
client-1,19,,143867,Some-college,10,Never-married,,Own-child,White,Male,0,0,40,United-States,<=50K
client-1,44,Private,67065,Assoc-voc,11,Never-married,Priv-house-serv,Not-in-family,White,Male,594,0,25,United-States,<=50K
client-1,40,Private,362482,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
client-1,21,Private,206891,7th-8th,4,Never-married,Farming-fishing,Own-child,White,Female,0,0,38,United-States,<=50K
client-1,26,Private,174921,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
client-1,25,Private,111058,Assoc-acdm,12,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
client-1,63,,301611,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,20,United-States,<=50K
client-1,60,Private,243829,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,<=50K
client-1,21,Private,132053,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,1721,35,United-States,<=50K
client-1,43,Private,178976,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
client-1,30,Private,41493,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,35,Canada,<=50K
client-1,53,Private,46155,HS-grad,9,Married-civ-spouse,Priv-house-serv,Other-relative,White,Female,0,0,40,United-States,<=50K
client-1,25,Private,362912,Some-college,10,Never-married,Craft-repair,Own-child,White,Female,0,0,50,United-States,<=50K
client-1,32,Private,101562,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,<=50K
client-1,32,Private,174704,11th,7,Never-married,Other-service,Not-in-family,Black,Male,0,0,40,United-States,<=50K
client-1,34,Private,198091,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,72,United-States,<=50K
client-1,29,Self-emp-not-inc,144063,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,72,United-States,<=50K
client-1,46,Private,250821,Prof-school,15,Divorced,Farming-fishing,Unmarried,White,Male,0,0,48,United-States,<=50K
client-1,40,Private,168071,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
client-1,32,Private,228357,Assoc-voc,11,Divorced,Other-service,Unmarried,White,Female,0,0,40,,<=50K
client-1,29,Private,247445,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,45,United-States,<=50K
client-1,31,Private,459465,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
client-1,34,Private,248795,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,45,United-States,<=50K
client-1,34,Private,154548,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,<=50K
client-1,34,Private,591711,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,48,,<=50K
client-1,67,Self-emp-not-inc,141085,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,20,United-States,<=50K
client-1,31,Private,156763,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,2829,0,40,United-States,<=50K
client-1,17,Private,226980,12th,8,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,17,United-States,<=50K
client-1,41,Private,197093,Some-college,10,Never-married,Other-service,Not-in-family,Black,Male,0,0,20,United-States,<=50K
client-1,38,Local-gov,200153,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
client-1,19,Private,323810,10th,6,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
client-1,38,Private,252947,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,<=50K
client-1,31,Private,31600,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
client-1,38,Private,183800,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
client-1,41,Private,197919,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,60,United-States,<=50K
client-1,25,Private,254933,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
client-1,19,Private,169758,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,35,United-States,<=50K
client-1,22,Private,211678,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
client-1,35,Self-emp-inc,187053,Bachelors,13,Separated,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,<=50K
client-1,22,Self-emp-not-inc,32921,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,20,United-States,<=50K
client-1,59,Private,87510,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
client-1,26,Federal-gov,52322,Bachelors,13,Never-married,Tech-support,Not-in-family,Other,Male,0,0,60,United-States,<=50K
client-1,28,Local-gov,201099,HS-grad,9,Never-married,Transport-moving,Own-child,Black,Female,0,0,40,United-States,<=50K
client-1,37,Private,143058,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
client-1,31,Private,356689,Bachelors,13,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
client-1,50,Private,258819,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,>50K
client-1,35,Private,180647,Some-college,10,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,<=50K
client-1,37,Self-emp-not-inc,29814,HS-grad,9,Never-married,Farming-fishing,Unmarried,White,Male,0,0,50,United-States,<=50K
client-1,37,Private,215476,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,Black,Female,0,0,30,United-States,<=50K
client-1,25,,41107,Bachelors,13,Married-spouse-absent,,Not-in-family,White,Male,0,0,40,Canada,<=50K
client-1,61,,584259,Masters,14,Married-civ-spouse,,Husband,White,Male,0,0,2,United-States,>50K
client-1,39,Private,175232,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
client-1,46,Private,128460,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
client-1,31,Private,38223,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,45,United-States,<=50K
client-1,53,Private,102615,11th,7,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,Canada,<=50K
client-1,33,Private,163110,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3781,0,40,United-States,<=50K
client-1,28,Private,214385,Assoc-voc,11,Never-married,Exec-managerial,Own-child,Black,Female,0,0,40,United-States,<=50K
client-1,51,Private,135190,7th-8th,4,Separated,Machine-op-inspct,Not-in-family,Black,Female,0,0,30,United-States,<=50K
